year,section,population_00-19,population_20-29,population_30-49,population_50-64,population_65-99,population_total,lat,lon
2019,1504202001,166.0,106.0,282.0,237.0,374.0,1165.0,42.775173898329584,-8.808913926156498
2019,1504301001,178.0,154.0,476.0,480.0,558.0,1846.0,43.319528589201774,-8.81144149827156
2019,1504301003,117.0,105.0,238.0,286.0,381.0,1127.0,43.31894051541621,-8.833506160980656
2019,1504301005,46.0,48.0,135.0,153.0,256.0,638.0,43.306270517837184,-8.877223749780113
2019,1504302001,91.0,63.0,239.0,248.0,381.0,1022.0,43.2858980073821,-8.799958299108585
2019,1504302002,87.0,44.0,189.0,181.0,257.0,758.0,43.27778574251252,-8.7558501364973
2019,1504401001,120.0,106.0,283.0,329.0,518.0,1356.0,43.652295114932784,-7.734633982530771
2019,1504501001,111.0,78.0,230.0,221.0,273.0,913.0,42.96314614325821,-8.987586234758725
2019,1504501002,96.0,82.0,246.0,237.0,403.0,1064.0,42.963126483741945,-8.926557928023486
2019,1504501003,63.0,57.0,130.0,147.0,214.0,611.0,42.90953469302054,-8.942113996954326
2019,1504501005,52.0,57.0,169.0,154.0,283.0,715.0,42.88723110536704,-9.01404116439899
2019,1504501006,36.0,52.0,106.0,152.0,236.0,582.0,42.92430185427128,-9.057819848546092
2019,1504601001,291.0,131.0,449.0,271.0,272.0,1414.0,42.91647298888608,-8.013436220739525
2019,1504601002,276.0,127.0,438.0,302.0,319.0,1462.0,42.90424629352811,-8.017275205560809
2019,1504601003,82.0,67.0,171.0,146.0,207.0,673.0,42.916621622841525,-8.020039035872905
2019,1504601004,81.0,69.0,185.0,212.0,314.0,861.0,42.90451026458958,-8.017741023269773
2019,1504601005,202.0,102.0,344.0,273.0,362.0,1283.0,42.941649732514904,-8.013599220453429
2019,1504601006,41.0,34.0,104.0,134.0,197.0,510.0,42.96226350953731,-8.075308740803862
2019,1504601007,197.0,128.0,357.0,265.0,256.0,1203.0,42.913170742342466,-8.008891733350616
2019,1504701001,67.0,50.0,158.0,163.0,198.0,636.0,43.10380191747265,-8.218498816267356
2019,1504701002,58.0,54.0,168.0,177.0,251.0,708.0,43.06911837472296,-8.192518331252156
2019,1504701003,150.0,75.0,295.0,267.0,399.0,1186.0,43.12231559236575,-8.290874145289916
2019,1504801001,262.0,94.0,451.0,241.0,285.0,1333.0,43.34510887496998,-8.197028381932578
2019,1504801002,104.0,47.0,203.0,149.0,249.0,752.0,43.33503087442158,-8.162459856608901
2019,1504801003,311.0,151.0,569.0,320.0,317.0,1668.0,43.35219140916094,-8.208410018518109
2019,1504802001,101.0,49.0,194.0,156.0,273.0,773.0,43.363287773520284,-8.17591358930066
2019,1504802002,311.0,101.0,622.0,298.0,342.0,1674.0,43.38150255119154,-8.197424844032438
2019,1504901001,59.0,34.0,138.0,132.0,213.0,576.0,43.54974078587881,-8.003539394035172
2019,1504901002,73.0,47.0,164.0,135.0,231.0,650.0,43.57376118693962,-7.9665316576243566
2019,1505001001,64.0,52.0,162.0,185.0,249.0,712.0,43.352540395938,-8.026046071580001
2019,1505001002,65.0,43.0,143.0,136.0,172.0,559.0,43.385386220134194,-8.073951501185405
2019,1505001003,53.0,48.0,146.0,169.0,245.0,661.0,43.32957483013728,-7.951886774372686
2019,1505101001,139.0,70.0,338.0,252.0,333.0,1132.0,43.45938613092242,-8.259060668803736
2019,1505101002,321.0,168.0,655.0,524.0,580.0,2248.0,43.45363829609514,-8.251462562418533
2019,1505102001,144.0,64.0,261.0,240.0,373.0,1082.0,43.44405702572222,-8.217438370138712
2019,1505102002,112.0,50.0,236.0,160.0,225.0,783.0,43.45502536383262,-8.211211038212253
2019,1505201001,207.0,130.0,445.0,324.0,365.0,1471.0,43.10455379116893,-9.218746760190031
2019,1505201002,79.0,72.0,166.0,191.0,268.0,776.0,43.078484507798926,-9.200434653149232
2019,1505201003,100.0,81.0,215.0,210.0,359.0,965.0,43.08530067040746,-9.13667090413145
2019,1505201004,75.0,50.0,165.0,183.0,293.0,766.0,43.039156477096206,-9.164627573741095
2019,1505201005,68.0,62.0,155.0,156.0,238.0,679.0,43.035382076574145,-9.237183890795132
2019,1505301001,218.0,135.0,371.0,322.0,389.0,1435.0,42.772542977750945,-9.061116713724388
2019,1505301002,114.0,75.0,201.0,227.0,263.0,880.0,42.77990953387972,-9.065940829786507
2019,1505301003,153.0,99.0,300.0,294.0,325.0,1171.0,42.76456678338423,-9.086906930832006
2019,1505301004,107.0,65.0,208.0,181.0,324.0,885.0,42.79113712112963,-9.080352838631777
2019,1505301005,156.0,86.0,272.0,237.0,345.0,1096.0,42.80742573770811,-9.054933765029977
2019,1505301006,87.0,64.0,192.0,162.0,300.0,805.0,42.82882189625625,-9.024253980195141
2019,1505301007,134.0,95.0,249.0,277.0,415.0,1170.0,42.789379652000974,-8.99799347689427
2019,1505301008,118.0,100.0,265.0,259.0,372.0,1114.0,42.814148889665546,-8.984030543283271
2019,1505401001,196.0,98.0,387.0,272.0,233.0,1186.0,43.52343359407385,-8.15255751360881
2019,1505401002,128.0,63.0,243.0,203.0,282.0,919.0,43.528521877427586,-8.165140536165177
2019,1505401003,294.0,89.0,526.0,218.0,215.0,1342.0,43.514971237119454,-8.159652808612835
2019,1505402001,148.0,49.0,243.0,186.0,261.0,887.0,43.54256619569543,-8.178473502121568
2019,1505402002,101.0,66.0,176.0,211.0,203.0,757.0,43.534902635726816,-8.209388507361169
2019,1505402003,294.0,126.0,505.0,414.0,479.0,1818.0,43.55913909793932,-8.21786735606269
2019,1505403001,154.0,81.0,294.0,272.0,324.0,1125.0,43.53340809425913,-8.108094274630611
2019,1505403002,138.0,48.0,277.0,201.0,255.0,919.0,43.5497726198337,-8.139885626156188
2019,1505404001,304.0,131.0,586.0,349.0,350.0,1720.0,43.509898309956704,-8.17954739657866
2019,1505404002,398.0,163.0,768.0,383.0,407.0,2119.0,43.50669600459795,-8.188716013526037
2019,1505404003,193.0,111.0,333.0,321.0,446.0,1404.0,43.502053008668234,-8.178279097428947
2019,1505404004,167.0,88.0,306.0,225.0,285.0,1071.0,43.501016149464235,-8.197382894686369
2019,1505404005,440.0,147.0,716.0,443.0,413.0,2159.0,43.5007491676294,-8.190456086343595
2019,1505404006,188.0,100.0,369.0,269.0,306.0,1232.0,43.50026293409269,-8.20161211117769
2019,1505404007,168.0,76.0,323.0,223.0,141.0,931.0,43.49819933760025,-8.205023247555491
2019,1505404008,166.0,93.0,345.0,260.0,225.0,1089.0,43.49591352558011,-8.202376362229318
2019,1505404009,244.0,82.0,406.0,209.0,191.0,1132.0,43.49342308759373,-8.204623599325867
2019,1505404010,328.0,126.0,552.0,304.0,256.0,1566.0,43.49123642091088,-8.195619904449552
2019,1505404011,317.0,143.0,615.0,433.0,504.0,2012.0,43.51789496229291,-8.186097272750574
2019,1505404012,203.0,121.0,359.0,275.0,296.0,1254.0,43.502012393357134,-8.201394345469536
2019,1505404013,519.0,129.0,792.0,328.0,230.0,1998.0,43.49349083117145,-8.20001509970275
2019,1505404014,246.0,92.0,489.0,229.0,251.0,1307.0,43.515938313531755,-8.17210143364655
2019,1505404015,302.0,77.0,554.0,232.0,364.0,1529.0,43.49704419328824,-8.192116993375743
2019,1505404016,278.0,117.0,430.0,375.0,222.0,1422.0,43.500929968356864,-8.204630945697186
2019,1505404017,282.0,120.0,474.0,276.0,305.0,1457.0,43.4964601421883,-8.198458320393838
2019,1505404018,231.0,106.0,354.0,266.0,196.0,1153.0,43.492194746049826,-8.202408006227078
2019,1505404019,473.0,154.0,1088.0,259.0,174.0,2148.0,43.50290062463417,-8.192298862538513
2019,1505404020,320.0,104.0,522.0,270.0,208.0,1424.0,43.49770072056086,-8.202079432134461
2019,1505501001,198.0,106.0,425.0,304.0,386.0,1419.0,43.49743464465368,-8.160419892890003
2019,1505501002,99.0,80.0,219.0,193.0,254.0,845.0,43.518809463155215,-8.145505717964458
2019,1505501003,115.0,55.0,244.0,187.0,324.0,925.0,43.500651994254966,-8.143539035389468
2019,1505501004,60.0,41.0,141.0,132.0,186.0,560.0,43.48982359037072,-8.149587172906172
2019,1505501005,69.0,45.0,171.0,150.0,229.0,664.0,43.51202275276761,-8.131607870936778
2019,1505501006,95.0,44.0,195.0,135.0,197.0,666.0,43.4913881514347,-8.109056787986868
2019,1505601001,467.0,206.0,763.0,360.0,322.0,2118.0,42.913568286501864,-8.729280013959443
2019,1505601002,69.0,50.0,161.0,121.0,204.0,605.0,42.910565980944924,-8.71103281214993
2019,1505601003,393.0,171.0,643.0,337.0,320.0,1864.0,42.90815647317622,-8.7427708985053
2019,1505602001,83.0,70.0,214.0,229.0,415.0,1011.0,42.90189785293777,-8.790772546723705
2019,1505602003,119.0,88.0,257.0,248.0,517.0,1229.0,42.91256312919267,-8.853245897412679
2019,1505701001,356.0,160.0,646.0,411.0,634.0,2207.0,42.76864220105425,-8.89240601584818
2019,1505701002,116.0,90.0,250.0,247.0,369.0,1072.0,42.78070619503753,-8.91388939927956
2019,1505702001,327.0,167.0,555.0,430.0,392.0,1871.0,42.787040521191834,-8.885397755586414
2019,1505702002,124.0,63.0,244.0,207.0,199.0,837.0,42.78386393791691,-8.885977858653357
2019,1505702003,74.0,47.0,181.0,117.0,194.0,613.0,42.78252591964941,-8.888068914611008
2019,1505702004,376.0,173.0,653.0,402.0,363.0,1967.0,42.78017749761134,-8.885707663240181
2019,1505702006,415.0,232.0,709.0,539.0,335.0,2230.0,42.787620807665455,-8.889293365252788
2019,1505703001,194.0,99.0,318.0,274.0,413.0,1298.0,42.79279040907071,-8.888296240931936
2019,1505703002,130.0,80.0,255.0,249.0,332.0,1046.0,42.80578241354008,-8.883493298014239
2019,1505703003,118.0,102.0,271.0,242.0,389.0,1122.0,42.81915635431631,-8.845537079110642
2019,1505801001,302.0,108.0,386.0,309.0,317.0,1422.0,43.3378661382162,-8.314206715488298
2019,1505801002,243.0,97.0,329.0,261.0,302.0,1232.0,43.31676363695609,-8.312588272731984
2019,1505801003,305.0,124.0,487.0,304.0,293.0,1513.0,43.32457417886854,-8.33041063414887
2019,1505801004,172.0,91.0,308.0,267.0,364.0,1202.0,43.31163947821296,-8.336325540978827
2019,1505801005,384.0,195.0,574.0,454.0,417.0,2024.0,43.320925463816174,-8.345830867184892
2019,1505801006,358.0,109.0,503.0,334.0,389.0,1693.0,43.334371332035104,-8.317431105305609
2019,1505802001,521.0,176.0,841.0,479.0,498.0,2515.0,43.33439433107501,-8.368809941339004
2019,1505802002,443.0,177.0,727.0,450.0,427.0,2224.0,43.337618722897275,-8.373284386334682
2019,1505802003,364.0,177.0,638.0,466.0,384.0,2029.0,43.347777944601795,-8.345864587288217
2019,1505802004,320.0,157.0,427.0,408.0,396.0,1708.0,43.3311201282765,-8.353009611992869
2019,1505802005,378.0,247.0,525.0,592.0,353.0,2095.0,43.35361259813084,-8.320086007164415
2019,1505802006,519.0,213.0,901.0,533.0,387.0,2553.0,43.329442281150925,-8.372328442786875
2019,1505802007,250.0,140.0,417.0,317.0,262.0,1386.0,43.338051285233774,-8.380235054788216
2019,1505802008,640.0,148.0,831.0,435.0,289.0,2343.0,43.338988929096644,-8.349673188479814
2019,1505802009,223.0,110.0,341.0,352.0,368.0,1394.0,43.35932998641121,-8.33642224896656
2019,1505802010,208.0,114.0,320.0,262.0,264.0,1168.0,43.346027309735156,-8.337352159304134
2019,1505802011,464.0,164.0,558.0,363.0,194.0,1743.0,43.32587952590303,-8.364010255867226
2019,1505802012,303.0,167.0,349.0,368.0,272.0,1459.0,43.33918700456489,-8.335229526502905
2019,1505803001,224.0,102.0,369.0,308.0,355.0,1358.0,43.39362699054259,-8.31692422559689
2019,1505803002,320.0,117.0,459.0,278.0,294.0,1468.0,43.3714034675483,-8.323961171029392
2019,1505803003,222.0,129.0,388.0,322.0,485.0,1546.0,43.38479157611874,-8.332426966454944
2019,1505901001,424.0,196.0,720.0,333.0,360.0,2033.0,43.08456457493111,-8.403332406490174
2019,1505901002,339.0,153.0,587.0,286.0,424.0,1789.0,43.066391971926706,-8.404268506941282
2019,1505901003,355.0,120.0,630.0,343.0,385.0,1833.0,43.06968979728674,-8.419553026335578
2019,1505901004,124.0,56.0,237.0,192.0,260.0,869.0,43.12401143661632,-8.422648458840111
2019,1505901005,192.0,95.0,343.0,188.0,190.0,1008.0,43.08322561189334,-8.423905177423231
2019,1505901006,190.0,66.0,342.0,182.0,169.0,949.0,43.077662077962074,-8.405114195391938
2019,1505902001,120.0,75.0,232.0,226.0,297.0,950.0,43.140898610615565,-8.3797737015495
2019,1505902002,152.0,77.0,273.0,246.0,301.0,1049.0,43.091122077554886,-8.351884857840442
2019,1505903001,132.0,61.0,242.0,186.0,273.0,894.0,43.04168003671274,-8.383788002959612
2019,1505903002,186.0,95.0,323.0,300.0,396.0,1300.0,43.07577554985078,-8.447108687468482
2019,1506001001,624.0,273.0,1019.0,482.0,228.0,2626.0,42.97222877720751,-8.437302700799426
2019,1506001002,127.0,64.0,211.0,193.0,228.0,823.0,43.01759815469717,-8.431827694757523
2019,1506001003,295.0,105.0,422.0,250.0,168.0,1240.0,42.98463223866842,-8.409701033384025
2019,1506001004,127.0,62.0,196.0,137.0,169.0,691.0,42.990413463150766,-8.441052943417569
2019,1506001005,300.0,119.0,507.0,254.0,101.0,1281.0,42.970439274755016,-8.446448076415809
2019,1506002001,66.0,61.0,198.0,223.0,291.0,839.0,42.99855218121311,-8.35107621080835
2019,1506101001,175.0,122.0,395.0,376.0,436.0,1504.0,43.68472601798494,-7.850177599197886
2019,1506101002,60.0,58.0,148.0,149.0,209.0,624.0,43.67920468652287,-7.83759790216575
2019,1506101003,51.0,39.0,133.0,132.0,211.0,566.0,43.618081634526455,-7.819847330075727
2019,1506102001,45.0,38.0,126.0,145.0,231.0,585.0,43.71132647769782,-7.7900799346578165
2019,1506102002,46.0,32.0,127.0,167.0,252.0,624.0,43.72380708809457,-7.752040554404621
2019,1506102003,49.0,36.0,117.0,107.0,249.0,558.0,43.6749733288693,-7.781422552193641
2019,1506103001,45.0,48.0,118.0,147.0,263.0,621.0,43.60504949796709,-7.872116317305868
2019,1506103002,40.0,34.0,131.0,111.0,273.0,589.0,43.66012236273293,-7.916252178202015
2019,1506201001,82.0,46.0,163.0,156.0,252.0,699.0,42.84239651524597,-8.860790253041825
2019,1506201002,46.0,36.0,138.0,140.0,272.0,632.0,42.87866756836898,-8.893700259207176
2019,1506201003,155.0,70.0,307.0,208.0,293.0,1033.0,42.83598277219813,-8.892336178174814
2019,1506201004,186.0,131.0,403.0,381.0,611.0,1712.0,42.86176569988252,-8.95186383607349
2019,1506201005,76.0,39.0,182.0,140.0,245.0,682.0,42.810382295527745,-8.9159868996904
2019,1506201008,60.0,64.0,142.0,154.0,256.0,676.0,42.825518431398486,-8.92890220077725
2019,1506201009,81.0,62.0,190.0,200.0,315.0,848.0,42.81236553207876,-8.956061617442366
2019,1506401001,143.0,62.0,297.0,271.0,357.0,1130.0,43.28301845604779,-8.147538719719666
2019,1506401003,68.0,39.0,155.0,158.0,250.0,670.0,43.311256659790196,-8.182124163585076
2019,1506401004,64.0,35.0,141.0,148.0,206.0,594.0,43.32866637748859,-8.195605337515275
2019,1506501001,163.0,99.0,332.0,247.0,251.0,1092.0,42.74761819454113,-8.66921102232139
2019,1506501002,285.0,148.0,564.0,330.0,380.0,1707.0,42.73571668923023,-8.657700684477796
2019,1506501003,270.0,88.0,426.0,230.0,216.0,1230.0,42.73693294458129,-8.662550378404717
2019,1506502001,169.0,107.0,346.0,282.0,300.0,1204.0,42.75688794595692,-8.6458435749732
2019,1506502002,90.0,62.0,190.0,144.0,217.0,703.0,42.73107557491469,-8.655928114383773
2019,1506503001,98.0,45.0,165.0,163.0,222.0,693.0,42.75561453270769,-8.600339539204203
2019,1506503002,96.0,49.0,175.0,129.0,174.0,623.0,42.734381557446824,-8.626448122090345
2019,1506504001,151.0,100.0,309.0,283.0,289.0,1132.0,42.7864214644876,-8.642379999023044
2019,1506601001,289.0,119.0,534.0,283.0,308.0,1533.0,42.904655451543285,-8.369693651622462
2019,1506601002,100.0,70.0,196.0,199.0,222.0,787.0,42.93885299177068,-8.385259074885784
2019,1506602001,113.0,89.0,263.0,242.0,331.0,1038.0,42.97776840707039,-8.29138650170349
2019,1506603001,92.0,76.0,166.0,184.0,216.0,734.0,42.91732140015019,-8.319726966352823
2019,1506603002,58.0,50.0,111.0,152.0,178.0,549.0,42.915749226757775,-8.25729464474916
2019,1506701001,250.0,168.0,415.0,397.0,348.0,1578.0,42.60619404307795,-8.939230443590883
2019,1506702001,223.0,137.0,399.0,345.0,332.0,1436.0,42.599786482247886,-8.937226772338986
2019,1506702002,316.0,120.0,511.0,332.0,286.0,1565.0,42.60081681543456,-8.95972890365667
2019,1506703001,218.0,133.0,378.0,370.0,380.0,1479.0,42.591144678056615,-8.938726079616467
2019,1506704001,195.0,145.0,372.0,307.0,312.0,1331.0,42.624703211867676,-8.958970795061594
2019,1506705001,122.0,80.0,209.0,186.0,225.0,822.0,42.644334441269,-8.94235622927758
2019,1506705002,161.0,111.0,290.0,261.0,304.0,1127.0,42.628751973982574,-8.918863173709836
2019,1506801001,125.0,69.0,245.0,197.0,261.0,897.0,43.24920206144749,-8.917473455861371
2019,1506801002,74.0,44.0,146.0,141.0,235.0,640.0,43.27583815200679,-8.862484357635909
2019,1506802001,203.0,113.0,417.0,354.0,461.0,1548.0,43.24344753275914,-8.867987462531305
2019,1506802002,93.0,59.0,184.0,201.0,275.0,812.0,43.2496728685777,-8.806828462178304
2019,1506803001,35.0,33.0,101.0,131.0,236.0,536.0,43.278033705369,-8.925562720427402
2019,1506803002,119.0,79.0,286.0,263.0,322.0,1069.0,43.27377519697199,-8.971533838542415
2019,1506901001,360.0,188.0,539.0,507.0,501.0,2095.0,43.40543260143071,-8.165975895209003
2019,1506901002,125.0,58.0,214.0,159.0,159.0,715.0,43.405262195588314,-8.17110672861868
2019,1506901003,248.0,145.0,450.0,380.0,369.0,1592.0,43.40828670798729,-8.176855647457614
2019,1506902001,165.0,120.0,331.0,308.0,377.0,1301.0,43.388549699280524,-8.168716222871998
2019,1506902002,111.0,58.0,208.0,173.0,250.0,800.0,43.3982306820363,-8.20365772663833
2019,1506902003,163.0,96.0,315.0,348.0,352.0,1274.0,43.40593164714782,-8.132058407009112
2019,1507001001,67.0,57.0,178.0,219.0,150.0,671.0,43.45142170790482,-7.863219344692678
2019,1507001002,312.0,170.0,687.0,530.0,487.0,2186.0,43.45289256292453,-7.8563073850142855
2019,1507001003,217.0,120.0,498.0,391.0,404.0,1630.0,43.45362870780275,-7.849881821128382
2019,1507001004,255.0,144.0,534.0,442.0,406.0,1781.0,43.450594389115956,-7.847710720819627
2019,1507001005,146.0,56.0,333.0,210.0,204.0,949.0,43.44867538021238,-7.845852418208925
2019,1507001006,172.0,108.0,370.0,343.0,348.0,1341.0,43.4383676909236,-7.827837289158875
2019,1507001007,69.0,50.0,188.0,172.0,239.0,718.0,43.512372556307604,-7.816171748297573
2019,1507001008,98.0,54.0,205.0,202.0,303.0,862.0,43.43372080788165,-7.935219252530962
2019,1507101001,147.0,77.0,237.0,195.0,218.0,874.0,42.72383335273167,-9.007259690238815
2019,1507101002,254.0,168.0,404.0,382.0,375.0,1583.0,42.718292244759596,-8.98791161821027
2019,1507102001,83.0,57.0,174.0,147.0,208.0,669.0,42.69350079184429,-9.002398570725376
2019,1507102002,134.0,72.0,195.0,157.0,242.0,800.0,42.67431529546877,-9.022273373592384
2019,1507102003,102.0,52.0,168.0,137.0,173.0,632.0,42.66610267371802,-8.9958335185542
2019,1507103001,160.0,82.0,264.0,228.0,290.0,1024.0,42.64183883562343,-9.008240211127344
2019,1507103002,133.0,82.0,211.0,198.0,217.0,841.0,42.616623673880774,-9.036201415608968
2019,1507104001,332.0,188.0,587.0,424.0,496.0,2027.0,42.75117015050372,-8.936988608673644
2019,1507104002,91.0,69.0,177.0,174.0,210.0,721.0,42.71797975816107,-8.95410228836099
2019,1507201001,416.0,225.0,704.0,432.0,370.0,2147.0,42.65282160870745,-8.814254392724072
2019,1507201002,221.0,117.0,406.0,230.0,278.0,1252.0,42.6471832251661,-8.816321624970305
2019,1507201003,255.0,141.0,424.0,280.0,247.0,1347.0,42.65604124873871,-8.805520477214118
2019,1507201004,79.0,63.0,158.0,153.0,168.0,621.0,42.673830728792126,-8.758025014377663
2019,1507201005,144.0,70.0,261.0,197.0,275.0,947.0,42.65124379957301,-8.780158793872493
2019,1507202001,156.0,109.0,299.0,291.0,392.0,1247.0,42.67411870132232,-8.808178639092437
2019,1507202002,194.0,99.0,330.0,307.0,427.0,1357.0,42.6860609260597,-8.82825625784979
2019,1507203001,145.0,101.0,295.0,237.0,361.0,1139.0,42.69791644785686,-8.807483070723608
2019,1507203002,130.0,67.0,240.0,202.0,337.0,976.0,42.708681556902306,-8.779746981044054
2019,1507301001,442.0,221.0,686.0,423.0,321.0,2093.0,42.56755260930799,-8.98763415518565
2019,1507301002,331.0,186.0,522.0,349.0,219.0,1607.0,42.555304480791,-8.998825410591653
2019,1507301003,403.0,237.0,668.0,479.0,377.0,2164.0,42.5576084165129,-8.992827864312813
2019,1507301004,371.0,198.0,564.0,375.0,313.0,1821.0,42.551718628422094,-8.995003338130413
2019,1507301005,325.0,205.0,524.0,408.0,342.0,1804.0,42.551187808907414,-8.992572487771302
2019,1507301006,207.0,135.0,319.0,233.0,322.0,1216.0,42.550887905179245,-8.988278998009564
2019,1507301007,147.0,71.0,222.0,156.0,198.0,794.0,42.54340421426715,-8.990675085745334
2019,1507301008,157.0,86.0,193.0,136.0,126.0,698.0,42.57237046992293,-8.99267701230756
2019,1507301009,132.0,111.0,257.0,224.0,253.0,977.0,42.561445844560794,-9.000005413748617
2019,1507301010,404.0,135.0,666.0,185.0,137.0,1527.0,42.55178362258881,-8.998880977479631
